Dia,nome_fundo,cnpj_do_fundo,classe_do_fundo,mercado_ativo_investido,Symbol_Ativo_Investido,PL_Investido
2024-01-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,24595584.015105635
2024-01-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,65031059.57906333
2024-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,46046826.93584313
2024-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,31470668.072632458
2024-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,21166621.125909083
2024-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,31648816.103975624
2024-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,14226285.851044854
2024-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,10796137.571030587
2024-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,52910794.6385451
2024-01-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,20110739.454500467
2024-01-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,13223285.225407505
2024-01-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,12448800.403530711
2024-01-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,17033275.77094685
2024-01-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,17278245.787211753
2024-01-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,16292763.001183672
2024-01-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,49910941.867997766
2024-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,16225131.75651918
2024-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,24040643.74945683
2024-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,10081925.797874616
2024-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,11965507.05894742
2024-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,6566636.646423613
2024-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,8574176.29510569
2024-01-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,34807785.191518314
2024-02-29,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,355921801.18727064
2024-02-29,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,323505771.2785366
2024-02-29,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,141856478.00034344
2024-02-29,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,168583896.37879837
2024-02-29,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,502532837.54057324
2024-02-29,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,164341916.4484146
2024-02-29,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,60318156.33999848
2024-02-29,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,175891411.32076874
2024-02-29,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,151758159.8412347
2024-02-29,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,70320300.74580786
2024-02-29,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,94110283.92201719
2024-02-29,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,111772964.19497046
2024-02-29,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,123910340.127426
2024-02-29,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,79261975.6354218
2024-02-29,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,82430231.64681733
2024-02-29,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,95266669.05050765
2024-02-29,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,37853823.02615507
2024-02-29,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,55884250.35094103
2024-02-29,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,76075162.06365618
2024-02-29,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,53047971.08237356
2024-02-29,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,59916971.29566183
2024-02-29,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,70600174.21597578
2024-02-29,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,101244628.446995
2024-02-29,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,39096895.498759635
2024-02-29,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,18499820.49008951
2024-02-29,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,11164792.901383668
2024-02-29,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,42966266.63346086
2024-02-29,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,42599439.540044285
2024-02-29,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,47729181.12803441
2024-02-29,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,12927498.52122721
2024-02-29,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,2072039.9450145615
2024-02-29,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,4484451.887888027
2024-02-29,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,16372418.924395619
2024-02-29,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,13828005.415799046
2024-02-29,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,26753609.160000507
2024-02-29,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,63684711.584160715
2024-02-29,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,53595824.092338376
2024-02-29,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,20424557.660409953
2024-02-29,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,35788225.00833132
2024-02-29,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,9539787.447855521
2024-02-29,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,25381932.755534716
2024-02-29,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,67155933.35839249
2024-02-29,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,41492663.38851887
2024-02-29,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,29905979.26632411
2024-02-29,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,21151662.042185884
2024-02-29,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,27824069.026437387
2024-02-29,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,15380432.687241413
2024-02-29,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,9122474.044060988
2024-02-29,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,45893868.128156394
2024-02-29,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,20494496.395429477
2024-02-29,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,12070676.107597565
2024-02-29,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,11499286.807504347
2024-02-29,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,16761412.62684365
2024-02-29,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,17140646.49558275
2024-02-29,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,15969602.80193861
2024-02-29,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,48054793.44108022
2024-02-29,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,16266749.401721941
2024-02-29,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,25552676.728400767
2024-02-29,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,10915768.73251458
2024-02-29,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,11986753.81596029
2024-02-29,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,7066487.139178438
2024-02-29,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,9138828.299012981
2024-02-29,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,37152648.24496595
2024-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,381542582.9303742
2024-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,356788032.9005238
2024-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,158534023.16423017
2024-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,173347298.571232
2024-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,536790959.046333
2024-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,182453195.0661616
2024-03-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,56224015.36493213
2024-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,226341269.09539485
2024-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,198056770.5117292
2024-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,90270737.35982208
2024-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,110364265.21197751
2024-03-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,147827640.07726145
2024-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,138648706.83628643
2024-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,90274673.2521209
2024-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,92474595.40494743
2024-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,100745514.9141052
2024-03-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,44844911.07847877
2024-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,64311168.118260995
2024-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,88624799.6107384
2024-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,59908205.07510066
2024-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,67502771.2010887
2024-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,79644617.25745672
2024-03-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,118735258.59551945
2024-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,40778037.46215452
2024-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,21404079.116267085
2024-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,12546796.518924383
2024-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,48312641.052076966
2024-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,49768036.952610016
2024-03-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,54893969.40465036
2024-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,13226133.407857373
2024-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,2215324.624826767
2024-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,4631711.028877153
2024-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,17024518.65624402
2024-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,14413932.280855462
2024-03-31,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,27408892.73449909
2024-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,65915191.68929063
2024-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,47876623.62994649
2024-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,14751977.873903127
2024-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,36344537.38173325
2024-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,12438433.542939207
2024-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,26253045.84520081
2024-03-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,66377748.27914148
2024-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,42786321.78766386
2024-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,29087000.74335562
2024-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,20423457.733580347
2024-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,27738348.605435435
2024-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,16108717.546166983
2024-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,9811547.098293139
2024-03-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,45732376.74634737
2024-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,21659288.793713503
2024-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,12969019.875270613
2024-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,11997681.421591477
2024-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,17254773.957289226
2024-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,17486321.075031593
2024-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,17600306.4815164
2024-03-31,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,51141002.82493523
2024-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,14658622.163438221
2024-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,22785624.7554312
2024-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,10104305.155817574
2024-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,11117826.873016018
2024-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,6785451.290039125
2024-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,8638361.720193986
2024-03-31,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,32970776.86116591
2024-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,385689301.6533064
2024-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,361245435.654346
2024-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,173182360.26999497
2024-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,186877744.32605034
2024-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,517424231.42419285
2024-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,188787528.22414353
2024-04-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,49992203.88257078
2024-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,252359412.6857742
2024-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,230786881.57068238
2024-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,103686619.6187302
2024-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,126113527.27635686
2024-04-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,165252140.1639486
2024-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,127718512.3422613
2024-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,87079780.97690292
2024-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,90209671.01908296
2024-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,95094444.76660182
2024-04-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,44872536.31360413
2024-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,65089337.4746398
2024-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,85567038.55933876
2024-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,54319838.54189334
2024-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,58000249.7174882
2024-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,67059192.088368796
2024-04-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,107619379.1401835
2024-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,40482076.05271271
2024-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,21404116.71555143
2024-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,12220799.82841899
2024-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,48159750.55106538
2024-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,48575682.776016936
2024-04-30,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,54416019.46068978
2024-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,DIVO11,14565949.72531186
2024-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,KNRI11,2872063.5379268024
2024-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Bolsa,MSFT34,6128161.897763373
2024-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Tesouro Direto,TESOURO-PRE-2029,16771085.47829174
2024-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Renda Fixa Privada,CDB-BBAS3-2026,14698636.47783976
2024-04-30,AMW Prisma MM,12.345.678/0001-06,Multimercado,Fundo,FIC-MM-MACRO,28594383.466840483
2024-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,66573836.559944555
2024-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,51179005.13877199
2024-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,16280546.056500815
2024-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,38433633.14766521
2024-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,13794701.79717029
2024-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,27808717.04972466
2024-04-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,68979415.00016491
2024-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,45401661.42496517
2024-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,31896623.777267963
2024-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,20745704.377508417
2024-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,28201162.16774478
2024-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,16992945.695055794
2024-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,11517560.116837766
2024-04-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,48473473.213895775
2024-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,ABEV3,20654254.93294289
2024-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,BBAS3,10087532.614471247
2024-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,XPLG11,11959807.145997295
2024-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,IVVB11,17199778.89553769
2024-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,AMZO34,18595773.202678338
2024-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Bolsa,DIVO11,17865934.221634604
2024-04-30,AMW Ícaro RV,12.345.678/0001-09,Renda Variável,Fundo,FIC-RV-IBOV,51494150.69574729
2024-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,BOVA11,14742919.1119261
2024-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,IVVB11,22704608.28634145
2024-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,KNRI11,8652942.192987615
2024-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,AAPL34,10771092.969363863
2024-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,MSFT34,6438363.027111953
2024-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Bolsa,SMAL11,8834057.117114097
2024-04-30,AMW Nexus RV,12.345.678/0001-10,Renda Variável,Fundo,FIC-RV-IBOV,32699609.426496405
2024-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,349617064.3525361
2024-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,322944441.9376015
2024-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,157727669.40246522
2024-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,164028393.67715442
2024-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,525735595.80371827
2024-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,227745628.59507903
2024-05-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,61508298.50973928
2024-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,287519979.77547127
2024-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,261122747.5939874
2024-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,119931996.21517465
2024-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,134531831.2474999
2024-05-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,165136600.7141146
2024-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,133655373.57837877
2024-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,94355751.21172756
2024-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,92362606.3609496
2024-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,99947783.3495751
2024-05-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,50846399.117478974
2024-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,70586101.40750395
2024-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,94109325.48590334
2024-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,58181476.43369096
2024-05-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,62091713.09163224
